time	high_ci_0.05	low_ci_0.05	mean
16.61	73.99014778325123	68.07881773399015	71.0344827586207
18.18	74.05006826182033	68.15682828990381	71.10344827586206
18.27	74.18983109972682	68.15499648648009	71.17241379310344
18.57	74.2467091709694	68.23604944972026	71.24137931034483
18.85	74.38196202327487	68.23872763189756	71.3103448275862
18.9	74.35543004275729	68.40319064689788	71.37931034482759
19.11	74.3240432550397	68.57250846909824	71.44827586206897
19.46	74.37353478114763	68.66094797747306	71.51724137931033
20.87	74.50552362365104	68.66689016945242	71.58620689655173
20.95	74.5519587050225	68.7583861225637	71.65517241379311
21.13	74.67980295566502	68.76847290640394	71.72413793103448
21.19	74.72320637595331	68.86300052059842	71.79310344827586
21.75	74.7647132734298	68.95942465760467	71.86206896551724
21.94	74.80426927515619	69.05779969036105	71.93103448275862
22.41	74.84181381317359	69.15818618682641	72.0
22.47	74.78949778748454	69.34843324699821	72.06896551724138
22.71	74.91059059693997	69.36527147202557	72.13793103448276
22.76	74.85144148403342	69.56235161941487	72.20689655172414
22.9	74.87878715539368	69.67293698253737	72.27586206896552
24.07	74.80689635460095	69.88275881781286	72.34482758620689
24.18	74.82708349042679	70.00050271646977	72.41379310344827
24.35	74.9448273890837	70.0206898522956	72.48275862068965
24.75	75.05968907612962	70.04375919973245	72.55172413793103
24.8	75.26523458748167	69.97614472286314	72.62068965517241
25.12	75.37336718657659	70.00594315825099	72.6896551724138
25.54	75.29449018250912	70.22275119680124	72.75862068965517
26.55	75.304395091621	70.3507773221721	72.82758620689656
27.04	75.4093499004644	70.38375354781145	72.89655172413794
27.34	75.41473948663175	70.51629499612689	72.9655172413793
28.63	75.41639751797766	70.65256799926372	73.03448275862068
30.01	75.41399791124307	70.79289864048106	73.10344827586206
30.49	75.5132225360624	70.83160505014449	73.17241379310344
31.35	75.50524636316769	70.97751225752195	73.24137931034483
31.87	75.49233838328573	71.12835127188669	73.31034482758622
32.89	75.58673463077913	71.17188605887605	73.37931034482759
34.98	75.78493423165152	71.11161749248642	73.44827586206897
36.78	75.87354891489683	71.16093384372387	73.51724137931035
39.07	75.85542715394699	71.31698663915645	73.58620689655172
39.94	75.83159822998763	71.47874659759856	73.6551724137931
41.44	75.80129740318306	71.6469784588859	73.72413793103448
41.78	75.88307423010802	71.70313266644371	73.79310344827586
42.46	75.96246360643624	71.76167432459825	73.86206896551725
42.8	76.03950094177662	71.82256802374063	73.93103448275863
47.22	76.22603419264927	71.77396580735073	74.0
49.78	76.29826768452902	71.83966334995374	74.06896551724138
54.55	76.36832146259542	71.90754060637009	74.13793103448276
56.41	76.54251617559207	71.87127692785621	74.20689655172413
56.49	76.60836268014812	71.94336145778291	74.27586206896551
58.21	76.67212055389511	72.01753461851868	74.34482758620689
59.5	76.73377573188503	72.0938104750115	74.41379310344827
63.37	76.79330825607067	72.17220898530866	74.48275862068967
63.94	76.85069199794641	72.25275627791565	74.55172413793105
65.82	76.9058942866489	72.33548502369594	74.62068965517241
81.24	77.06340567549887	72.31590466932872	74.6896551724138
82.74	77.11492822524166	72.4023131540687	74.75862068965517
89.89	77.1642445764791	72.490927837314	74.82758620689654
98.89	77.21129854669374	72.58180490158212	74.89655172413792
99.96	77.35962618329515	72.57140829946347	74.9655172413793
108.52	77.40311631136382	72.66584920587758	75.0344827586207
109.03	77.44425701882103	72.76263953290312	75.10344827586208
